2 71
2 72
2 72
2 72
2 72
2 73
2 73
2 73
2 73
2 73
2 73
2 74
2 74
2 74
2 74
2 74
2 74
2 74
2 74
2 75
2 75
2 75
2 75
2 75
2 75
2 75
2 75
2 75
2 75
2 75
2 75
2 75
2 75
2 75
2 75
2 75
3 58
3 62
3 63
3 63
3 63
3 64
3 64
3 64
3 65
3 65
3 66
3 66
3 66
3 66
3 66
3 66
3 67
3 67
3 67
3 67
3 68
3 68
3 68
3 68
3 68
3 69
3 70
4 82
4 82
4 82
4 82
4 82
4 82
4 83
4 83
4 83
4 83
4 83
4 83
4 83
4 83
4 83
4 83
4 83
4 83
4 83
4 83
4 83
4 83
4 83
4 84
4 84
4 84
4 84
5 77
5 77
5 77
5 77
5 77
5 78
5 78
5 78
5 78
5 78
5 79
5 79
5 79
5 79
5 79
5 79
5 79
5 79
5 80
5 80
5 81
5 81
5 81
5 81
5 82
5 83
5 83
6 62
6 65
6 66
6 66
6 67
6 67
6 69
6 69
6 69
6 69
6 70
6 70
6 70
6 71
6 71
6 71
6 71
6 71
6 71
6 71
6 72
6 73
6 73
6 73
6 74
6 74
6 75
6 75
