2 70
2 73
2 73
2 75
2 75
2 75
2 75
2 75
2 75
2 75
2 75
2 76
2 76
2 77
2 77
2 77
2 77
2 77
2 77
2 77
2 77
2 77
2 77
2 77
2 78
2 78
2 78
2 79
2 79
2 79
2 79
3 74
3 75
3 76
3 77
3 77
3 77
3 77
3 77
3 77
3 78
3 78
3 78
3 78
3 79
3 79
3 79
3 80
3 80
3 80
3 80
3 80
3 80
3 80
3 81
3 81
3 81
3 81
3 81
3 81
4 68
4 69
4 71
4 72
4 73
4 74
4 75
4 75
4 75
4 75
4 77
4 77
4 77
4 77
4 77
4 77
4 78
4 79
4 79
4 79
4 79
4 79
4 79
4 80
4 81
4 81
4 81
4 83
5 59
5 61
5 63
5 68
5 68
5 70
5 71
5 71
5 73
5 73
5 73
5 75
5 75
5 75
5 75
5 76
5 76
5 77
5 77
5 77
5 78
5 79
5 79
5 79
5 79
5 79
5 79
5 79
5 79
6 68
6 71
6 71
6 71
6 71
6 72
6 73
6 73
6 73
6 74
6 74
6 75
6 75
6 75
6 75
6 75
6 75
6 75
6 75
6 75
6 76
6 76
6 76
6 77
6 77
6 77
6 77
6 78
